age,brand,model,price_usd,sentiment,country,language,verified_purchase,review_length,word_count,source
18,Xiaomi,Poco X6,210.92,Neutral,UK,English,True,63,13,BestBuy
30,Xiaomi,Poco X6,507.53,Negative,Brazil,Portuguese,False,56,7,Flipkart
31,Xiaomi,Mi 13 Pro,699.4,Positive,UK,English,False,56,9,Amazon
30,Apple,iPhone 15 Pro,1348.55,Negative,India,Hindi,True,54,9,AliExpress
29,Apple,iPhone 15 Pro,1481.97,Negative,India,Hindi,True,53,9,Flipkart
29,Google,Pixel 8,708.18,Positive,India,Hindi,True,72,12,AliExpress
29,OnePlus,OnePlus 11R,771.39,Positive,Australia,English,False,61,10,AliExpress
22,Samsung,Galaxy Z Flip,1267.06,Positive,Germany,German,True,59,8,AliExpress
18,Realme,Realme 12 Pro,342.24,Positive,Brazil,Portuguese,True,64,12,BestBuy
45,Realme,Realme Narzo 70,464.29,Positive,Australia,English,True,77,14,eBay
31,Samsung,Galaxy Z Flip,747.82,Neutral,Canada,English,False,70,12,Flipkart
28,Motorola,Moto G Power,680.08,Positive,India,Hindi,False,64,12,AliExpress
20,Google,Pixel 8,920.94,Positive,Brazil,Portuguese,True,61,10,Amazon
27,Xiaomi,Mi 13 Pro,575.9,Neutral,USA,English,False,70,12,Amazon
24,OnePlus,OnePlus Nord 3,501.36,Positive,India,Hindi,False,60,12,AliExpress
48,Realme,Realme 12 Pro,450.44,Negative,UAE,English,True,54,12,Amazon
31,Samsung,Galaxy A55,835.01,Positive,USA,English,True,55,10,Flipkart
25,Xiaomi,Redmi Note 13,224.65,Positive,Australia,English,True,65,10,BestBuy
28,OnePlus,OnePlus Nord 3,998.49,Positive,Australia,English,True,64,12,eBay
23,Motorola,Moto G Power,695.83,Neutral,Canada,English,True,73,12,AliExpress
26,Motorola,Edge 50,783.54,Positive,UK,English,True,81,14,AliExpress
39,Google,Pixel 6,775.58,Positive,Brazil,Portuguese,True,56,9,Flipkart
18,Xiaomi,Poco X6,621.86,Positive,Canada,English,True,65,11,eBay
24,Realme,Realme Narzo 70,200.58,Neutral,UAE,English,True,64,11,Flipkart
21,Samsung,Galaxy Z Flip,752.48,Positive,UK,English,True,58,10,Amazon
30,Motorola,Razr 40,388.5,Negative,India,Hindi,True,52,7,Flipkart
30,Apple,iPhone 13,815.39,Neutral,India,Hindi,True,68,14,Amazon
19,Google,Pixel 6,743.28,Negative,UAE,English,True,66,10,AliExpress
29,Xiaomi,Redmi Note 13,528.28,Negative,India,Hindi,True,55,9,BestBuy
25,Apple,iPhone 15 Pro,804.26,Neutral,UK,English,True,57,9,Flipkart
32,Samsung,Galaxy Note 20,855.57,Negative,Australia,English,True,47,8,eBay
33,Xiaomi,Poco X6,418.88,Positive,Canada,English,True,61,10,Amazon
26,Realme,Realme 12 Pro,337.63,Neutral,USA,English,True,63,10,eBay
30,Apple,iPhone 14,1230.29,Negative,UK,English,False,61,10,BestBuy
27,Google,Pixel 8,663.03,Negative,India,Hindi,False,54,9,AliExpress
43,Xiaomi,Mi 13 Pro,565.94,Positive,India,Hindi,False,70,13,AliExpress
23,Realme,Realme 12 Pro,240.61,Positive,UK,English,False,50,8,AliExpress
41,Samsung,Galaxy Z Flip,419.97,Neutral,USA,English,True,61,12,AliExpress
34,Motorola,Moto G Power,326.46,Positive,Australia,English,True,68,13,Amazon
47,Google,Pixel 6,1050.05,Negative,Australia,English,True,50,6,Amazon
51,OnePlus,OnePlus 11R,968.97,Positive,Brazil,Portuguese,True,50,8,eBay
36,Xiaomi,Redmi Note 13,458.64,Positive,Australia,English,True,64,12,AliExpress
41,Realme,Realme Narzo 70,594.97,Positive,USA,English,True,66,11,Amazon
34,Apple,iPhone SE,1360.35,Positive,UK,English,True,68,13,BestBuy
35,OnePlus,OnePlus 12,958.72,Negative,USA,English,True,51,9,BestBuy
37,Apple,iPhone 13,1468.29,Positive,USA,English,True,71,12,AliExpress
20,Google,Pixel 7a,959.09,Positive,USA,English,True,74,12,Amazon
31,Google,Pixel 6,772.97,Neutral,Australia,English,True,56,11,eBay
32,Motorola,Edge 50,254.43,Positive,Canada,English,True,56,10,Flipkart
40,Samsung,Galaxy Note 20,827.54,Positive,Germany,German,True,65,10,Flipkart
34,Xiaomi,Mi 13 Pro,366.65,Positive,Brazil,Portuguese,True,65,10,BestBuy
18,OnePlus,OnePlus 12,560.04,Positive,UAE,English,True,56,10,Flipkart
18,OnePlus,OnePlus 12,622.31,Neutral,Brazil,Portuguese,True,71,14,BestBuy
36,Xiaomi,Mi 13 Pro,289.26,Positive,Brazil,Portuguese,True,56,10,AliExpress
36,Realme,Realme 12 Pro,181.65,Negative,UAE,English,False,61,8,BestBuy
36,OnePlus,OnePlus 11R,361.72,Positive,UAE,English,True,56,10,BestBuy
36,Motorola,Moto G Power,492.42,Neutral,Australia,English,True,62,10,AliExpress
18,Samsung,Galaxy S24,772.31,Positive,UAE,English,True,60,10,Amazon
39,Motorola,Moto G Power,556.1,Positive,UAE,English,True,72,12,Flipkart
21,Realme,Realme Narzo 70,566.42,Neutral,Brazil,Portuguese,False,64,8,eBay
18,Google,Pixel 7a,981.9,Positive,Brazil,Portuguese,True,58,10,BestBuy
34,Realme,Realme 12 Pro,253.29,Positive,USA,English,True,61,10,AliExpress
18,Apple,iPhone 15 Pro,1071.05,Positive,Australia,English,True,71,12,BestBuy
52,Samsung,Galaxy A55,1328.37,Positive,UAE,English,True,56,10,AliExpress
35,Realme,Realme 12 Pro,544.44,Positive,Australia,English,True,80,14,eBay
43,Apple,iPhone 14,1000.95,Positive,UK,English,True,57,10,Flipkart
36,Google,Pixel 7a,870.86,Positive,Australia,English,True,58,9,eBay
37,OnePlus,OnePlus 12,649.46,Positive,Germany,German,True,74,12,BestBuy
31,Realme,Realme 12 Pro,397.65,Positive,UK,English,True,51,9,BestBuy
34,Google,Pixel 7a,598.56,Positive,UAE,English,True,60,10,Flipkart
33,Realme,Realme Narzo 70,373.04,Neutral,Brazil,Portuguese,True,80,15,Flipkart
37,Xiaomi,Poco X6,420.3,Negative,Brazil,Portuguese,True,54,8,Flipkart
25,OnePlus,OnePlus 11R,578.95,Negative,USA,English,True,55,8,AliExpress
22,Samsung,Galaxy Note 20,662.27,Positive,Australia,English,True,60,10,eBay
25,Google,Pixel 6,817.72,Positive,Australia,English,True,65,11,AliExpress
38,Apple,iPhone SE,732.87,Positive,Australia,English,False,55,10,BestBuy
18,Google,Pixel 6,855.5,Positive,USA,English,True,72,12,BestBuy
23,Apple,iPhone 13,720.67,Positive,Australia,English,True,71,12,Flipkart
23,Google,Pixel 7a,1007.2,Neutral,Brazil,Portuguese,True,66,9,Flipkart
37,Google,Pixel 8,545.25,Positive,UAE,English,True,56,9,eBay
23,Google,Pixel 8,801.67,Positive,Australia,English,True,80,14,eBay
34,Google,Pixel 6,752.15,Neutral,UAE,English,True,61,12,eBay
29,Xiaomi,Redmi Note 13,534.58,Positive,USA,English,True,59,9,Flipkart
53,OnePlus,OnePlus 12,948.49,Neutral,Germany,German,True,68,14,eBay
26,Google,Pixel 6,822.12,Negative,UAE,English,True,54,6,BestBuy
43,Motorola,Razr 40,443.82,Positive,Australia,English,True,58,10,eBay
21,Google,Pixel 8,1044.12,Neutral,Brazil,Portuguese,False,62,10,Flipkart
24,OnePlus,OnePlus 12,912.25,Positive,UAE,English,False,66,10,Amazon
21,Xiaomi,Redmi Note 13,572.22,Positive,Canada,English,False,61,10,AliExpress
22,Realme,Realme Narzo 70,336.52,Positive,UK,English,True,56,10,Flipkart
35,Motorola,Edge 50,381.66,Positive,Australia,English,True,65,12,Flipkart
21,OnePlus,OnePlus 11R,887.93,Positive,Germany,German,False,66,10,AliExpress
32,Realme,Realme 12 Pro,280.01,Negative,UK,English,False,54,8,Flipkart
32,Realme,Realme 12 Pro,180.6,Positive,Canada,English,False,72,12,eBay
18,Xiaomi,Redmi Note 13,635.01,Neutral,Germany,German,True,63,10,Amazon
31,Xiaomi,Poco X6,564.62,Negative,Germany,German,False,62,9,BestBuy
20,Google,Pixel 8,1076.97,Positive,USA,English,False,65,11,AliExpress
19,Xiaomi,Redmi Note 13,206.41,Neutral,Brazil,Portuguese,True,70,12,BestBuy
28,OnePlus,OnePlus 11R,488.8,Neutral,UK,English,True,69,10,Amazon
26,Apple,iPhone 14,768.33,Negative,UAE,English,False,50,6,Flipkart
21,Xiaomi,Mi 13 Pro,654.5,Negative,India,Hindi,False,55,8,Flipkart
27,Realme,Realme Narzo 70,440.4,Positive,UK,English,True,59,8,BestBuy
37,Apple,iPhone SE,986.58,Positive,UK,English,True,80,14,Flipkart
23,Xiaomi,Poco X6,408.04,Negative,USA,English,True,59,9,Amazon
31,Samsung,Galaxy A55,610.28,Neutral,UAE,English,True,75,14,Amazon
40,Motorola,Moto G Power,768.57,Positive,UK,English,True,58,9,Amazon
18,Realme,Realme 12 Pro,276.04,Negative,USA,English,False,61,11,Flipkart
44,Xiaomi,Redmi Note 13,263.23,Negative,UK,English,True,59,9,Flipkart
18,Xiaomi,Mi 13 Pro,574.34,Negative,Canada,English,True,57,9,eBay
34,Motorola,Edge 50,572.9,Positive,USA,English,True,60,12,AliExpress
23,Realme,Realme Narzo 70,281.32,Positive,Australia,English,True,78,14,Flipkart
34,OnePlus,OnePlus 11R,989.81,Positive,USA,English,True,61,10,Amazon
18,Motorola,Razr 40,759.59,Positive,Germany,German,True,51,9,BestBuy
18,Realme,Realme 12 Pro,432.4,Positive,Canada,English,True,64,11,eBay
42,Realme,Realme 12 Pro,447.71,Neutral,India,Hindi,True,73,12,AliExpress
22,Xiaomi,Mi 13 Pro,245.47,Negative,UK,English,True,66,10,Amazon
36,Apple,iPhone SE,861.12,Negative,Canada,English,False,50,6,eBay
31,Google,Pixel 7a,1044.85,Negative,Brazil,Portuguese,True,56,9,AliExpress
31,Google,Pixel 6,666.89,Positive,UK,English,True,59,8,AliExpress
31,Samsung,Galaxy A55,1174.67,Positive,Australia,English,True,71,12,eBay
45,Realme,Realme 12 Pro,312.06,Neutral,India,Hindi,False,63,13,Amazon
43,Xiaomi,Poco X6,441.51,Negative,India,Hindi,True,46,7,Flipkart
43,Realme,Realme 12 Pro,507.64,Neutral,UK,English,True,67,8,BestBuy
28,Samsung,Galaxy Note 20,1166.16,Negative,UK,English,True,45,7,Amazon
18,OnePlus,OnePlus Nord 3,646.61,Positive,Germany,German,True,58,10,AliExpress
18,Realme,Realme 12 Pro,365.81,Positive,UAE,English,True,65,11,AliExpress
31,Samsung,Galaxy Note 20,447.06,Neutral,UK,English,False,61,12,Amazon
18,Samsung,Galaxy S24,443.88,Neutral,India,Hindi,True,75,14,BestBuy
26,Xiaomi,Redmi Note 13,681.96,Neutral,UK,English,False,80,15,eBay
30,Samsung,Galaxy Note 20,540.5,Neutral,Canada,English,True,61,12,Amazon
27,Google,Pixel 7a,795.67,Positive,USA,English,True,58,10,AliExpress
22,Apple,iPhone 15 Pro,990.07,Positive,USA,English,True,65,11,BestBuy
32,OnePlus,OnePlus 12,722.77,Positive,UAE,English,True,81,14,AliExpress
18,Motorola,Moto G Power,225.32,Positive,Canada,English,True,65,11,eBay
32,Motorola,Edge 50,579.96,Positive,Canada,English,False,65,10,Amazon
48,Samsung,Galaxy Note 20,1375.87,Positive,India,Hindi,True,50,8,eBay
18,Motorola,Razr 40,442.71,Positive,Germany,German,True,60,12,Flipkart
20,Xiaomi,Mi 13 Pro,557.06,Positive,India,Hindi,True,72,12,Flipkart
32,Motorola,Razr 40,326.22,Positive,Brazil,Portuguese,False,56,10,Amazon
39,Google,Pixel 8,762.29,Positive,UK,English,True,71,12,Amazon
33,Xiaomi,Poco X6,367.07,Negative,UK,English,True,54,12,BestBuy
28,Motorola,Moto G Power,776.85,Neutral,Australia,English,True,73,12,Amazon
19,Samsung,Galaxy A55,472.57,Negative,USA,English,True,55,8,eBay
24,OnePlus,OnePlus Nord 3,423.36,Neutral,USA,English,False,72,10,Flipkart
37,Xiaomi,Mi 13 Pro,506.34,Neutral,UAE,English,True,61,12,BestBuy
31,Motorola,Razr 40,436.21,Positive,India,Hindi,True,61,10,Flipkart
37,OnePlus,OnePlus Nord 3,680.13,Positive,India,Hindi,False,66,10,Flipkart
34,Apple,iPhone 15 Pro,834.88,Neutral,UAE,English,True,70,12,Amazon
37,Xiaomi,Redmi Note 13,237.09,Positive,UK,English,True,63,11,Flipkart
27,Samsung,Galaxy A55,713.18,Positive,Brazil,Portuguese,True,50,8,BestBuy
46,Motorola,Edge 50,464.26,Negative,India,Hindi,False,60,9,eBay
18,Motorola,Edge 50,470.01,Positive,USA,English,True,50,8,eBay
38,Apple,iPhone 13,758.6,Negative,Brazil,Portuguese,True,56,9,eBay
26,Samsung,Galaxy Note 20,1042.8,Neutral,Canada,English,True,66,9,Flipkart
36,Apple,iPhone 13,742.75,Negative,Germany,German,False,68,11,eBay
36,Apple,iPhone 14,1404.88,Positive,Germany,German,True,68,13,AliExpress
45,Samsung,Galaxy S24,431.06,Neutral,Brazil,Portuguese,True,73,12,eBay
37,OnePlus,OnePlus 11R,836.36,Negative,Australia,English,True,55,11,BestBuy
40,Google,Pixel 8,862.25,Positive,India,Hindi,False,59,8,eBay
35,Google,Pixel 7a,648.32,Neutral,Canada,English,True,59,10,Flipkart
24,OnePlus,OnePlus 11R,533.65,Positive,India,Hindi,True,60,10,Flipkart
29,Samsung,Galaxy A55,1279.2,Positive,Australia,English,True,50,8,BestBuy
21,Google,Pixel 6,1062.11,Positive,UK,English,False,56,10,eBay
28,Google,Pixel 7a,770.98,Negative,UK,English,True,66,10,Flipkart
45,Google,Pixel 8,773.4,Neutral,India,Hindi,True,72,10,AliExpress
39,Samsung,Galaxy A55,413.64,Positive,Australia,English,True,72,12,Flipkart
19,Google,Pixel 6,533.2,Positive,UK,English,False,70,13,BestBuy
18,Realme,Realme Narzo 70,525.51,Positive,USA,English,True,57,10,Flipkart
26,Realme,Realme Narzo 70,293.03,Negative,UAE,English,True,61,8,AliExpress
47,Realme,Realme Narzo 70,282.82,Neutral,Canada,English,True,62,11,BestBuy
40,Samsung,Galaxy A55,1221.8,Neutral,India,Hindi,False,69,10,AliExpress
44,Apple,iPhone 13,1005.13,Positive,Australia,English,True,56,10,Amazon
19,Xiaomi,Redmi Note 13,639.44,Positive,Australia,English,True,60,12,BestBuy
27,Samsung,Galaxy S24,838.67,Neutral,Australia,English,True,60,9,Flipkart
18,Realme,Realme 12 Pro,229.06,Positive,Australia,English,True,59,8,Amazon
28,Xiaomi,Mi 13 Pro,310.62,Neutral,Brazil,Portuguese,True,66,9,eBay
18,OnePlus,OnePlus 11R,613.95,Negative,Brazil,Portuguese,True,61,10,AliExpress
31,Realme,Realme 12 Pro,293.98,Negative,UK,English,True,66,10,Amazon
38,OnePlus,OnePlus 12,502.41,Positive,Australia,English,True,59,8,Flipkart
26,Xiaomi,Redmi Note 13,443.03,Positive,USA,English,True,58,10,AliExpress
18,Xiaomi,Poco X6,652.66,Positive,India,Hindi,True,68,13,eBay
18,Samsung,Galaxy S24,642.18,Positive,USA,English,False,47,9,eBay
35,Realme,Realme Narzo 70,233.31,Negative,Germany,German,True,46,7,eBay
18,Google,Pixel 6,572.16,Neutral,UAE,English,True,59,10,eBay
21,Apple,iPhone SE,1454.42,Neutral,UAE,English,True,63,13,Flipkart
35,Realme,Realme Narzo 70,467.93,Positive,USA,English,True,58,9,eBay
24,Xiaomi,Mi 13 Pro,247.38,Positive,Germany,German,True,69,13,eBay
26,OnePlus,OnePlus 12,725.18,Positive,UAE,English,True,81,14,BestBuy
39,Samsung,Galaxy Note 20,557.66,Positive,India,Hindi,True,65,10,BestBuy
32,Motorola,Razr 40,530.79,Positive,Brazil,Portuguese,True,56,10,eBay
26,Motorola,Razr 40,626.1,Neutral,Brazil,Portuguese,False,70,12,eBay
18,Google,Pixel 8,551.36,Positive,UAE,English,True,59,8,Amazon
38,Google,Pixel 6,738.85,Positive,UK,English,True,69,13,Flipkart
23,Samsung,Galaxy A55,1017.69,Neutral,UK,English,True,82,13,eBay
45,Samsung,Galaxy A55,670.67,Positive,Germany,German,True,50,8,AliExpress
46,Xiaomi,Poco X6,612.65,Positive,Australia,English,False,65,10,Amazon
35,Motorola,Razr 40,480.65,Negative,Brazil,Portuguese,True,61,10,AliExpress
33,Google,Pixel 6,818.52,Positive,USA,English,True,63,11,AliExpress
45,OnePlus,OnePlus Nord 3,634.07,Positive,Germany,German,True,77,14,eBay
22,Apple,iPhone 13,1176.04,Positive,Germany,German,True,68,13,eBay
18,Apple,iPhone 15 Pro,893.2,Positive,Australia,English,True,54,8,BestBuy
22,OnePlus,OnePlus 12,434.72,Positive,Australia,English,True,66,10,eBay
32,Motorola,Razr 40,307.8,Neutral,USA,English,True,63,13,eBay
28,Motorola,Moto G Power,585.7,Positive,Germany,German,True,71,12,Flipkart
27,Motorola,Moto G Power,332.08,Positive,UAE,English,False,65,12,AliExpress
31,Motorola,Edge 50,348.76,Negative,USA,English,True,47,8,AliExpress
31,Google,Pixel 8,781.19,Negative,UK,English,False,54,9,Flipkart
21,Apple,iPhone 15 Pro,1176.95,Negative,India,Hindi,True,61,8,eBay
27,Google,Pixel 7a,1007.72,Positive,USA,English,True,71,13,AliExpress
21,Xiaomi,Redmi Note 13,593.67,Positive,UAE,English,True,66,11,BestBuy
47,Realme,Realme 12 Pro,564.13,Positive,Germany,German,True,80,14,AliExpress
19,Motorola,Edge 50,435.9,Positive,Canada,English,True,51,9,eBay
28,Google,Pixel 8,807.85,Neutral,India,Hindi,True,60,9,AliExpress
19,Motorola,Edge 50,470.93,Positive,Canada,English,True,66,10,BestBuy
30,Xiaomi,Mi 13 Pro,207.5,Positive,Australia,English,True,65,11,BestBuy
35,Realme,Realme Narzo 70,351.88,Positive,USA,English,True,81,14,AliExpress
24,Google,Pixel 7a,554.68,Neutral,Germany,German,True,64,8,BestBuy
25,Realme,Realme Narzo 70,549.78,Positive,Germany,German,True,66,10,AliExpress
25,Motorola,Edge 50,498.59,Positive,India,Hindi,True,65,11,Flipkart
48,Realme,Realme 12 Pro,273.64,Positive,UAE,English,False,66,10,eBay
30,Xiaomi,Poco X6,452.21,Neutral,India,Hindi,False,67,12,Flipkart
24,OnePlus,OnePlus 11R,553.61,Neutral,Canada,English,True,70,12,BestBuy
18,Google,Pixel 7a,605.65,Neutral,UK,English,True,65,11,eBay
18,Samsung,Galaxy Note 20,453.93,Positive,UK,English,True,50,8,Flipkart
50,Realme,Realme Narzo 70,386.59,Positive,Brazil,Portuguese,True,57,10,BestBuy
40,Xiaomi,Redmi Note 13,586.44,Positive,UAE,English,True,74,12,Flipkart
18,Google,Pixel 8,584.39,Neutral,Brazil,Portuguese,True,72,10,Flipkart
27,Samsung,Galaxy A55,1167.86,Positive,Australia,English,True,77,14,Flipkart
18,Motorola,Edge 50,795.68,Positive,UAE,English,True,47,9,Amazon
41,Apple,iPhone 15 Pro,1436.16,Positive,Germany,German,True,51,9,Flipkart
26,Xiaomi,Redmi Note 13,544.91,Positive,UK,English,True,65,11,eBay
18,Xiaomi,Mi 13 Pro,409.0,Neutral,Brazil,Portuguese,True,75,14,BestBuy
39,Apple,iPhone SE,955.72,Negative,Canada,English,True,50,6,Flipkart
28,Samsung,Galaxy Note 20,978.59,Positive,Germany,German,True,65,10,AliExpress
42,OnePlus,OnePlus 12,663.88,Positive,USA,English,False,81,14,eBay
40,Realme,Realme Narzo 70,275.52,Positive,Brazil,Portuguese,False,72,12,eBay
37,OnePlus,OnePlus 12,725.02,Positive,UK,English,True,71,12,Flipkart
45,Samsung,Galaxy S24,956.81,Neutral,UK,English,True,64,8,Amazon
20,Xiaomi,Poco X6,414.8,Neutral,Germany,German,True,70,12,Amazon
18,Realme,Realme 12 Pro,472.53,Positive,India,Hindi,True,74,12,eBay
41,Apple,iPhone SE,1279.93,Positive,UAE,English,True,62,11,Amazon
31,OnePlus,OnePlus Nord 3,514.75,Positive,USA,English,True,65,12,Flipkart
25,Xiaomi,Redmi Note 13,374.12,Neutral,USA,English,True,61,12,eBay
35,Samsung,Galaxy A55,430.02,Positive,Germany,German,True,55,11,eBay
43,OnePlus,OnePlus 12,949.62,Negative,India,Hindi,False,56,7,eBay
37,OnePlus,OnePlus 12,831.51,Neutral,India,Hindi,True,80,15,Amazon
18,Motorola,Razr 40,439.42,Negative,UAE,English,True,55,8,Amazon
43,Realme,Realme 12 Pro,573.36,Positive,Germany,German,False,60,10,BestBuy
24,OnePlus,OnePlus Nord 3,649.67,Positive,India,Hindi,False,60,12,BestBuy
53,OnePlus,OnePlus 11R,779.63,Positive,Australia,English,True,71,12,Amazon
29,Apple,iPhone 13,1097.72,Positive,UK,English,False,57,10,AliExpress
21,OnePlus,OnePlus 11R,526.09,Negative,USA,English,True,61,11,eBay
39,Xiaomi,Mi 13 Pro,538.07,Neutral,Germany,German,False,61,12,eBay
49,Realme,Realme 12 Pro,571.8,Positive,USA,English,False,65,10,Flipkart
54,Apple,iPhone 15 Pro,1428.64,Negative,UAE,English,True,57,9,eBay
22,Motorola,Moto G Power,756.76,Positive,India,Hindi,False,71,12,Amazon
19,Xiaomi,Mi 13 Pro,221.17,Neutral,India,Hindi,True,64,8,Amazon
19,Realme,Realme 12 Pro,520.5,Positive,Australia,English,True,58,10,Flipkart
31,Xiaomi,Mi 13 Pro,239.89,Positive,Brazil,Portuguese,True,65,10,Flipkart
46,Google,Pixel 7a,797.03,Negative,UAE,English,True,55,8,BestBuy
18,Samsung,Galaxy Note 20,749.86,Neutral,Germany,German,True,80,15,eBay
23,Xiaomi,Redmi Note 13,671.15,Neutral,USA,English,False,67,8,eBay
18,Apple,iPhone 15 Pro,1206.14,Negative,UAE,English,False,60,8,Amazon
35,Apple,iPhone 15 Pro,978.19,Negative,Brazil,Portuguese,False,50,6,AliExpress
31,Google,Pixel 6,670.91,Positive,Germany,German,True,55,11,eBay
36,OnePlus,OnePlus Nord 3,545.43,Neutral,India,Hindi,True,70,12,AliExpress
18,Google,Pixel 7a,504.86,Positive,Australia,English,True,58,9,Flipkart
22,Apple,iPhone SE,1303.15,Positive,Australia,English,True,66,10,Amazon
19,Samsung,Galaxy Z Flip,588.87,Neutral,UK,English,True,56,11,Flipkart
18,Samsung,Galaxy S24,1370.57,Neutral,Brazil,Portuguese,False,70,12,Flipkart
18,Realme,Realme Narzo 70,545.93,Neutral,USA,English,False,56,11,AliExpress
24,Apple,iPhone 15 Pro,1434.55,Negative,UAE,English,False,56,8,Amazon
18,Google,Pixel 6,611.79,Positive,India,Hindi,False,64,12,eBay
18,Google,Pixel 8,778.21,Positive,UK,English,True,65,10,AliExpress
34,Google,Pixel 7a,693.4,Neutral,Brazil,Portuguese,False,61,12,Flipkart
18,OnePlus,OnePlus Nord 3,735.55,Positive,Australia,English,False,65,10,Flipkart
33,Xiaomi,Poco X6,452.38,Neutral,Germany,German,True,72,10,AliExpress
18,Realme,Realme 12 Pro,205.83,Positive,Canada,English,True,61,10,Flipkart
44,Realme,Realme 12 Pro,350.76,Positive,Australia,English,True,70,13,AliExpress
31,Google,Pixel 6,963.5,Positive,Brazil,Portuguese,False,65,12,eBay
28,Motorola,Edge 50,633.39,Positive,USA,English,True,80,14,Amazon
18,Samsung,Galaxy Note 20,1095.35,Positive,UK,English,True,66,10,Amazon
33,Realme,Realme Narzo 70,508.61,Positive,Canada,English,True,58,10,eBay
37,Apple,iPhone 13,731.4,Positive,Brazil,Portuguese,True,61,10,Amazon
30,Xiaomi,Mi 13 Pro,453.7,Positive,Brazil,Portuguese,True,50,8,BestBuy
35,Samsung,Galaxy Z Flip,1143.5,Positive,Canada,English,True,47,9,Flipkart
32,OnePlus,OnePlus Nord 3,643.09,Positive,UK,English,False,60,12,AliExpress
25,Apple,iPhone 15 Pro,810.62,Negative,India,Hindi,True,55,11,Flipkart
38,Samsung,Galaxy Note 20,418.36,Positive,India,Hindi,True,56,10,Flipkart
35,Apple,iPhone 13,1160.42,Negative,Australia,English,True,55,8,AliExpress
43,Motorola,Razr 40,797.1,Positive,Germany,German,True,65,11,BestBuy
57,Google,Pixel 8,651.71,Positive,UK,English,True,58,10,Flipkart
33,Xiaomi,Poco X6,569.4,Neutral,Brazil,Portuguese,True,64,8,Flipkart
19,Realme,Realme Narzo 70,447.28,Neutral,Australia,English,True,73,12,AliExpress
20,Google,Pixel 7a,1097.31,Positive,India,Hindi,True,70,13,AliExpress
21,Google,Pixel 8,844.38,Negative,India,Hindi,False,62,9,Amazon
18,Xiaomi,Mi 13 Pro,413.91,Positive,Germany,German,True,81,14,AliExpress
24,Xiaomi,Mi 13 Pro,536.7,Negative,India,Hindi,True,46,7,Amazon
27,Apple,iPhone 13,1274.21,Neutral,India,Hindi,True,57,9,Flipkart
18,Motorola,Razr 40,563.85,Positive,Brazil,Portuguese,True,60,12,eBay
26,Realme,Realme 12 Pro,275.53,Positive,UK,English,True,80,14,Amazon
